sipm0, sipm1, sipm2, sipm3, sipm4
29.8125, 28.8125, 29.9375, 29.8125
30.1875, 29.0625, 30.375, 30.125
30.5, 29.3125, 30.6875, 30.375
30.8125, 29.5, 31.0, 30.625
31.0625, 29.6875, 31.3125, 30.875
31.3125, 29.875, 31.5625, 31.0625
31.5, 30.0625, 31.8125, 31.25
31.6875, 30.1875, 32.0, 31.4375
31.9375, 30.3125, 32.1875, 31.5625
