date, time, left, middle, right, top
02/03/2016, 14:46:26, 32.125, 36.125, 38.125, 35.125
02/03/2016, 14:46:36, 32.1875, 36.0625, 38.1875, 35.125
02/03/2016, 14:46:46, 32.1875, 36.125, 38.125, 35.125
02/03/2016, 14:46:56, 32.125, 36.0625, 38.1875, 35.125
02/03/2016, 14:47:06, 32.125, 36.125, 38.125, 35.125
02/03/2016, 14:47:16, 32.1875, 36.125, 38.125, 35.0625
02/03/2016, 14:47:27, 32.125, 36.0625, 38.125, 35.125
02/03/2016, 14:47:37, 32.1875, 36.125, 38.125, 35.125
02/03/2016, 14:47:47, 32.125, 36.125, 38.125, 35.125
02/03/2016, 14:47:57, 32.125, 36.125, 38.125, 35.125
02/03/2016, 14:48:07, 32.125, 36.0625, 38.125, 35.125
02/03/2016, 14:48:17, 32.125, 36.0625, 38.125, 35.125
02/03/2016, 14:48:27, 32.125, 36.0625, 38.125, 35.125
02/03/2016, 14:48:37, 32.125, 36.125, 38.125, 35.125
02/03/2016, 14:48:47, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:48:57, 32.1875, 36.0625, 38.125, 35.125
02/03/2016, 14:49:07, 32.1875, 36.0625, 38.1875, 35.125
02/03/2016, 14:49:17, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:49:27, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:49:37, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:49:47, 32.125, 36.0625, 38.1875, 35.125
02/03/2016, 14:49:57, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:50:07, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:50:17, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:50:27, 32.1875, 36.125, 38.25, 35.125
02/03/2016, 14:50:37, 32.1875, 36.0625, 38.1875, 35.125
02/03/2016, 14:50:47, 32.1875, 36.0625, 38.1875, 35.125
02/03/2016, 14:50:57, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:51:07, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:51:17, 32.1875, 36.0625, 38.25, 35.125
02/03/2016, 14:51:27, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:51:37, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:51:47, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:51:57, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:52:07, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:52:18, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:52:28, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:52:38, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:52:48, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 14:52:58, 32.1875, 36.1875, 38.1875, 35.125
02/03/2016, 14:53:08, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:53:18, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:53:28, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:53:38, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:53:48, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 14:53:58, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:54:08, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:54:18, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:54:28, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:54:38, 32.1875, 36.125, 38.125, 35.0625
02/03/2016, 14:54:48, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:54:58, 32.1875, 36.0625, 38.1875, 35.125
02/03/2016, 14:55:08, 32.1875, 36.125, 38.125, 35.125
02/03/2016, 14:55:18, 32.1875, 36.125, 38.125, 35.0625
02/03/2016, 14:55:28, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:55:38, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:55:48, 32.1875, 36.125, 38.125, 35.125
02/03/2016, 14:55:58, 32.1875, 36.125, 38.125, 35.125
02/03/2016, 14:56:08, 32.1875, 36.125, 38.125, 35.1875
02/03/2016, 14:56:18, 32.125, 36.125, 38.125, 35.1875
02/03/2016, 14:56:28, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 14:56:38, 32.125, 36.125, 38.125, 35.125
02/03/2016, 14:56:48, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:56:58, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:57:08, 32.125, 36.125, 38.125, 35.125
02/03/2016, 14:57:18, 32.1875, 36.0625, 38.125, 35.125
02/03/2016, 14:57:29, 32.1875, 36.125, 38.125, 35.125
02/03/2016, 14:57:39, 32.1875, 36.125, 38.125, 35.125
02/03/2016, 14:57:49, 32.125, 36.125, 38.125, 35.125
02/03/2016, 14:57:59, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:58:09, 32.125, 36.125, 38.125, 35.125
02/03/2016, 14:58:19, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:58:29, 32.1875, 36.0625, 38.1875, 35.125
02/03/2016, 14:58:39, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 14:58:49, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:58:59, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:59:09, 32.1875, 36.1875, 38.1875, 35.125
02/03/2016, 14:59:19, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 14:59:29, 32.1875, 36.125, 38.125, 35.125
02/03/2016, 14:59:39, 32.1875, 36.125, 38.125, 35.125
02/03/2016, 14:59:49, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 14:59:59, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:00:09, 32.125, 36.125, 38.125, 35.125
02/03/2016, 15:00:19, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:00:29, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:00:39, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:00:49, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 15:00:59, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:01:09, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:01:19, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:01:29, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:01:39, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:01:49, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:01:59, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:02:09, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:02:20, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 15:02:30, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:02:40, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 15:02:50, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 15:03:00, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:03:10, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:03:20, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:03:30, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:03:40, 32.1875, 36.0625, 38.25, 35.125
02/03/2016, 15:03:50, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 15:04:00, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:04:10, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 15:04:20, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:04:30, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:04:40, 32.1875, 36.125, 38.25, 35.125
02/03/2016, 15:04:50, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:05:00, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 15:05:10, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:05:20, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:05:30, 32.125, 36.125, 38.1875, 35.125
02/03/2016, 15:05:40, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:05:50, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:06:00, 32.1875, 36.125, 38.25, 35.125
02/03/2016, 15:06:10, 32.25, 36.125, 38.25, 35.125
02/03/2016, 15:06:20, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:06:30, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:06:40, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:06:50, 32.1875, 36.125, 38.25, 35.125
02/03/2016, 15:07:00, 32.1875, 36.125, 38.1875, 35.125
02/03/2016, 15:07:10, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 15:07:21, 32.1875, 36.1875, 38.1875, 35.125
02/03/2016, 15:07:31, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:07:41, 32.1875, 36.1875, 38.1875, 35.1875
02/03/2016, 15:07:51, 32.1875, 36.1875, 38.1875, 35.1875
02/03/2016, 15:08:01, 32.25, 36.125, 38.1875, 35.1875
02/03/2016, 15:08:11, 32.25, 36.125, 38.1875, 35.1875
02/03/2016, 15:08:21, 32.1875, 36.1875, 38.1875, 35.1875
02/03/2016, 15:08:31, 32.1875, 36.125, 38.1875, 35.1875
02/03/2016, 15:08:41, 32.25, 36.1875, 38.1875, 35.1875
02/03/2016, 15:08:51, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:09:01, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:09:11, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:09:21, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:09:31, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:09:41, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:09:51, 32.25, 36.125, 38.25, 35.1875
02/03/2016, 15:10:01, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:10:11, 32.25, 36.125, 38.25, 35.25
02/03/2016, 15:10:21, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:10:31, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:10:41, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:10:51, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:11:01, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:11:11, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:11:21, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:11:31, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:11:41, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:11:51, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:12:01, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:12:11, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:12:22, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:12:32, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:12:42, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:12:52, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:13:02, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:13:12, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:13:22, 32.25, 36.1875, 38.1875, 35.1875
02/03/2016, 15:13:32, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:13:42, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:13:52, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:14:02, 32.25, 36.1875, 38.1875, 35.1875
02/03/2016, 15:14:12, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:14:22, 32.25, 36.1875, 38.1875, 35.1875
02/03/2016, 15:14:32, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:14:42, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:14:52, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:15:02, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:15:12, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:15:22, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:15:32, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:15:42, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:15:52, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:16:02, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:16:12, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:16:22, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:16:32, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:16:42, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:16:52, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:17:02, 32.1875, 36.125, 38.25, 35.25
02/03/2016, 15:17:13, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:17:23, 32.25, 36.25, 38.25, 35.1875
02/03/2016, 15:17:33, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:17:43, 32.25, 36.25, 38.25, 35.25
02/03/2016, 15:17:53, 32.25, 36.25, 38.25, 35.1875
02/03/2016, 15:18:03, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:18:13, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:18:23, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:18:33, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:18:43, 32.25, 36.1875, 38.1875, 35.1875
02/03/2016, 15:18:53, 32.1875, 36.1875, 38.25, 35.25
02/03/2016, 15:19:03, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:19:13, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:19:23, 32.25, 36.1875, 38.3125, 35.25
02/03/2016, 15:19:33, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:19:43, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:19:53, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:20:03, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:20:13, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:20:23, 32.25, 36.25, 38.25, 35.25
02/03/2016, 15:20:33, 32.25, 36.25, 38.25, 35.1875
02/03/2016, 15:20:43, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:20:53, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:21:03, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:21:13, 32.25, 36.25, 38.25, 35.25
02/03/2016, 15:21:23, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:21:33, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:21:43, 32.1875, 36.1875, 38.3125, 35.1875
02/03/2016, 15:21:53, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:22:04, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:22:14, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:22:24, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:22:34, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:22:44, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:22:54, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:23:04, 32.1875, 36.125, 38.3125, 35.1875
02/03/2016, 15:23:14, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:23:24, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:23:34, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:23:44, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:23:54, 32.25, 36.1875, 38.25, 35.25
02/03/2016, 15:24:04, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:24:14, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:24:24, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:24:34, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:24:44, 32.25, 36.125, 38.3125, 35.1875
02/03/2016, 15:24:54, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:25:04, 32.25, 36.125, 38.25, 35.25
02/03/2016, 15:25:14, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:25:24, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:25:34, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:25:44, 32.25, 36.125, 38.25, 35.25
02/03/2016, 15:25:54, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:26:04, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:26:14, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:26:24, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:26:34, 32.1875, 36.1875, 38.3125, 35.1875
02/03/2016, 15:26:44, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:26:54, 32.1875, 36.1875, 38.3125, 35.1875
02/03/2016, 15:27:04, 32.1875, 36.1875, 38.25, 35.25
02/03/2016, 15:27:15, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:27:25, 32.25, 36.125, 38.25, 35.1875
02/03/2016, 15:27:35, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:27:45, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:27:55, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:28:05, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:28:15, 32.1875, 36.1875, 38.3125, 35.1875
02/03/2016, 15:28:25, 32.1875, 36.1875, 38.3125, 35.1875
02/03/2016, 15:28:35, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:28:45, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:28:55, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:29:05, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:29:15, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:29:25, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:29:35, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:29:45, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:29:55, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:30:05, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:30:15, 32.1875, 36.125, 38.3125, 35.1875
02/03/2016, 15:30:25, 32.1875, 36.1875, 38.3125, 35.1875
02/03/2016, 15:30:35, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:30:45, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:30:55, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:31:05, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:31:15, 32.1875, 36.1875, 38.1875, 35.1875
02/03/2016, 15:31:25, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:31:35, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:31:45, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:31:55, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:32:05, 32.1875, 36.1875, 38.1875, 35.1875
02/03/2016, 15:32:15, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:32:25, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:32:35, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:32:46, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:32:56, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:33:06, 32.1875, 36.1875, 38.1875, 35.1875
02/03/2016, 15:33:16, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:33:26, 32.1875, 36.125, 38.3125, 35.1875
02/03/2016, 15:33:36, 32.1875, 36.125, 38.25, 35.125
02/03/2016, 15:33:46, 32.1875, 36.1875, 38.1875, 35.1875
02/03/2016, 15:33:56, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:34:06, 32.1875, 36.1875, 38.1875, 35.1875
02/03/2016, 15:34:16, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:34:26, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:34:36, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:34:46, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:34:56, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:35:06, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:35:16, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:35:26, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:35:36, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:35:46, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:35:56, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:36:06, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:36:16, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:36:26, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:36:36, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:36:46, 32.25, 36.1875, 38.25, 35.125
02/03/2016, 15:36:56, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:37:06, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:37:16, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:37:26, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:37:36, 32.25, 36.1875, 38.1875, 35.1875
02/03/2016, 15:37:46, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:37:56, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:38:06, 32.1875, 36.125, 38.25, 35.125
02/03/2016, 15:38:16, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:38:26, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:38:37, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:38:47, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:38:57, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:39:07, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:39:17, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:39:27, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:39:37, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:39:47, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:39:57, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:40:07, 32.25, 36.125, 38.25, 35.1875
02/03/2016, 15:40:17, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:40:27, 32.25, 36.125, 38.25, 35.1875
02/03/2016, 15:40:37, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:40:47, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:40:57, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:41:07, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:41:17, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:41:27, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:41:37, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:41:47, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:41:57, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:42:07, 32.1875, 36.1875, 38.25, 35.25
02/03/2016, 15:42:17, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:42:27, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:42:37, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:42:47, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:42:57, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:43:07, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:43:17, 32.25, 36.1875, 38.25, 35.125
02/03/2016, 15:43:27, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:43:38, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:43:48, 32.25, 36.1875, 38.3125, 35.1875
02/03/2016, 15:43:58, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:44:08, 32.1875, 36.125, 38.3125, 35.1875
02/03/2016, 15:44:18, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:44:28, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:44:38, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:44:48, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:44:58, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:45:08, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:45:18, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:45:28, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:45:38, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:45:48, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:45:58, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:46:08, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:46:18, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:46:28, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:46:38, 32.25, 36.125, 38.25, 35.1875
02/03/2016, 15:46:48, 32.1875, 36.1875, 38.25, 35.25
02/03/2016, 15:46:58, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:47:08, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:47:18, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:47:28, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:47:38, 32.1875, 36.1875, 38.25, 35.125
02/03/2016, 15:47:48, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:47:58, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:48:08, 32.25, 36.1875, 38.1875, 35.1875
02/03/2016, 15:48:18, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:48:28, 32.25, 36.125, 38.3125, 35.1875
02/03/2016, 15:48:38, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:48:48, 32.1875, 36.1875, 38.3125, 35.1875
02/03/2016, 15:48:59, 32.25, 36.125, 38.25, 35.1875
02/03/2016, 15:49:09, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:49:19, 32.25, 36.125, 38.25, 35.1875
02/03/2016, 15:49:29, 32.1875, 36.125, 38.25, 35.1875
02/03/2016, 15:49:39, 32.1875, 36.1875, 38.25, 35.25
02/03/2016, 15:49:49, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:49:59, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:50:09, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:50:19, 32.1875, 36.1875, 38.25, 35.1875
02/03/2016, 15:50:29, 32.1875, 36.1875, 38.3125, 35.1875
02/03/2016, 15:50:39, 32.25, 36.1875, 38.25, 35.1875
02/03/2016, 15:50:49, 32.25, 36.25, 38.25, 35.1875
02/03/2016, 15:50:59, 32.1875, 36.1875, 38.25, 35.1875
