left, middle, right, top
32.25, 35.125, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.3125, 35.125, 35.1875, 35.0625
32.3125, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0625
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.3125, 35.0625
32.3125, 35.1875, 35.3125, 35.0625
32.25, 35.125, 35.3125, 35.0625
32.25, 35.1875, 35.3125, 35.0625
32.25, 35.1875, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.3125, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.1875, 35.25, 35.0625
32.25, 35.1875, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.1875, 35.3125, 35.0625
32.3125, 35.1875, 35.3125, 35.0625
32.3125, 35.1875, 35.25, 35.0625
32.25, 35.1875, 35.3125, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.3125, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.0625, 35.1875, 35.0
32.1875, 35.125, 35.1875, 35.0625
32.1875, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.1875, 35.125, 35.25, 35.0
32.1875, 35.125, 35.1875, 35.0
32.25, 35.125, 35.1875, 35.0
32.1875, 35.125, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.1875, 35.125, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.125, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0625
32.3125, 35.125, 35.3125, 35.0
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.1875, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.0625, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.1875, 35.0
32.3125, 35.125, 35.25, 35.0
32.25, 35.125, 35.1875, 35.0
32.25, 35.125, 35.1875, 35.0625
32.25, 35.1875, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0
32.3125, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.3125, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.1875, 35.3125, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.1875, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.25, 35.0625
32.1875, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.1875, 35.125, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0625
32.1875, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0
32.25, 35.0625, 35.1875, 35.0
32.1875, 35.125, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.0625, 35.25, 35.0
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.1875, 35.125, 35.3125, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.1875, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.1875, 35.0625, 35.25, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0
32.25, 35.0625, 35.25, 35.0625
32.1875, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.1875, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.3125, 35.0625
32.25, 35.125, 35.25, 35.0
32.1875, 35.0625, 35.3125, 35.0625
32.1875, 35.0625, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0625
32.1875, 35.125, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.25, 35.0625
32.1875, 35.0625, 35.25, 35.0625
32.1875, 35.0625, 35.1875, 35.0625
32.25, 35.0, 35.1875, 35.0625
32.1875, 35.0625, 35.1875, 35.0625
32.25, 35.0, 35.1875, 35.0625
32.25, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.125, 35.0625
32.25, 35.0625, 35.125, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.1875, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.25, 35.0625
32.1875, 35.0625, 35.1875, 35.0625
32.1875, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.125, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.1875, 35.0625, 35.1875, 35.0625
32.1875, 35.0625, 35.25, 35.0625
32.25, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0625
32.25, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.25, 35.0625, 35.25, 35.0
32.25, 35.125, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0625
32.25, 35.0625, 35.1875, 35.0625
32.25, 35.0625, 35.25, 35.0
32.25, 35.125, 35.3125, 35.0
32.25, 35.0625, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.25, 35.125, 35.25, 35.0625
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.25, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 34.9375
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.25, 35.125, 35.25, 34.9375
32.1875, 35.125, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 34.9375
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.1875, 35.25, 34.9375
32.1875, 35.125, 35.3125, 34.9375
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.1875, 35.25, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.1875, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.125, 35.1875, 35.0
32.1875, 35.0625, 35.25, 35.0
32.25, 35.125, 35.25, 34.9375
32.1875, 35.125, 35.25, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.0625, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.25, 35.125, 35.3125, 35.0625
32.25, 35.125, 35.25, 35.0
32.25, 35.125, 35.3125, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.25, 35.125, 35.3125, 35.0
32.25, 35.125, 35.25, 35.0
32.1875, 35.125, 35.3125, 35.0
32.25, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.125, 35.25, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.3125, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.125, 35.1875, 35.0625
32.25, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0625
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.125, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.125, 35.1875, 34.9375
32.1875, 35.125, 35.25, 35.0
32.25, 35.0625, 35.1875, 35.0
32.25, 35.125, 35.25, 35.0
32.1875, 35.125, 35.25, 35.0
32.25, 35.0625, 35.25, 35.0
32.1875, 35.125, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.25, 35.0625
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.125, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0
32.1875, 35.125, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.125, 35.1875, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.25, 35.0
32.25, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 35.0
32.125, 35.0, 35.1875, 35.0
32.125, 35.0625, 35.25, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 34.9375
32.25, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.125, 35.0
32.25, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.125, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.125, 35.0625, 35.1875, 35.0
32.125, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.1875, 34.9375
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.25, 35.0625, 35.1875, 35.0625
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 35.0
32.125, 35.0625, 35.125, 35.0
32.125, 35.0, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0625, 35.125, 34.9375
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.25, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0625
32.1875, 35.0, 35.0625, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.125, 35.0, 35.125, 35.0625
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0625
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.25, 35.0625, 35.125, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.1875, 35.0
32.125, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.125, 34.9375
32.1875, 35.0625, 35.125, 34.9375
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.1875, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.125, 35.0
32.1875, 35.0, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.125, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.25, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.125, 35.0, 35.25, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 35.0
32.125, 35.0625, 35.25, 34.9375
32.1875, 35.0, 35.25, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 35.0
32.125, 35.0625, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.125, 35.0
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.0625, 35.0, 35.125, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.125, 34.9375
32.125, 35.0, 35.125, 34.9375
32.125, 35.0, 35.125, 34.9375
32.125, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.1875, 35.0
32.125, 35.0, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.125, 35.0625, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 34.9375
32.1875, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.125, 35.0
32.125, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.125, 35.0
32.125, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.1875, 34.9375
32.1875, 35.0, 35.125, 34.9375
32.125, 35.0, 35.125, 35.0
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.125, 35.0, 35.125, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.125, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0625, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 35.0
32.125, 35.0625, 35.1875, 34.9375
32.1875, 35.0625, 35.125, 34.9375
32.125, 35.0625, 35.125, 34.9375
32.125, 35.0, 35.125, 35.0
32.1875, 35.0625, 35.1875, 35.0
32.125, 35.0, 35.0625, 35.0
32.125, 35.0, 35.0625, 34.9375
32.1875, 35.0, 35.0625, 34.9375
32.125, 35.0, 35.0625, 35.0
32.125, 35.0, 35.0625, 34.9375
32.125, 35.0, 35.125, 34.9375
32.1875, 34.9375, 35.125, 34.9375
32.125, 35.0, 35.0625, 35.0
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 34.9375
32.125, 35.0, 35.125, 34.9375
32.125, 35.0, 35.1875, 35.0
32.1875, 35.0, 35.1875, 35.0
32.125, 35.0, 35.1875, 34.9375
32.1875, 35.0, 35.125, 35.0
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 35.0625, 35.1875, 34.9375
32.1875, 35.0, 35.125, 35.0
32.125, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.125, 34.9375
32.125, 35.0, 35.125, 34.9375
32.1875, 35.0, 35.125, 35.0
32.1875, 35.0, 35.125, 34.9375
32.125, 35.0, 35.1875, 34.9375
32.125, 34.9375, 35.125, 35.0
32.125, 35.0, 35.1875, 34.9375
32.1875, 35.0, 35.1875, 35.0
32.1875, 35.0625, 35.1875, 34.9375
32.125, 35.0, 35.125, 35.0
